,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
415,Bosnian Pot,"Bosnian pot (Bosnian: Bosanski lonac) is a 2023 comedy-drama film written and directed by Pavo Marinković. A co-production of Austria, Bosnia and Herzegovina and Croatia, the film was shot in Zagreb and Graz.[1] The film stars Senad Bašić, Bruna Bebić, Andreas Kiendl, Birgit Stöger, Admir Glamočak and Zlatko Burić. Premiered on 13 August 2023 at the 29th Sarajevo Film Festival, the film received positive reviews.[2]",Pavo Marinković,Pavo Marinković,"Stanislav Babić, Slaven Knežović, Peter Roehsler","Senad Bašić, Bruna Bebić, Andreas Kiendl, Birgit Stöger, Admir Glamočak, Zlatko Burić",Peter Roehsler,Dubravko Slunjski,13 August 2023,"Croatia, Bosnia and Herzegovina, Austria","Bosnian, German"
416,Boston Strangler,"Boston Strangler is a 2023 American historical crime drama film written and directed by Matt Ruskin. It is based on the true story of the Boston Strangler, who, in the 1960s Boston, killed 14 women. The film stars Keira Knightley as Loretta McLaughlin, the reporter who broke the news for the Boston Record American, with Carrie Coon, Alessandro Nivola, Chris Cooper, Bill Camp, Morgan Spector, and David Dastmalchian as Albert DeSalvo.",Matt Ruskin,Matt Ruskin,"Ridley Scott, Kevin J. Walsh, Michael Pruss, Josey McNamara, Tom Ackerley","Keira Knightley, Carrie Coon, Alessandro Nivola, Chris Cooper",Ben Kutchins,Anne McCabe,"March 17, 2023",United States,English
417,Bottle Radha,"Bottle Radha is a 2025 Indian Tamil-language comedy drama film written and directed by Dhinakaran Sivalingam, and produced by Pa. Ranjith under Neelam Productions in association with T. N. Arunbalaji of Balloon Pictures.[2] The film stars Guru Somasundaram and Sanchana Natarajan as the lead actors alongside John Vijay, Lollu Sabha Maaran, Merku Thodarchi Malai Antony, Pari Elavazhagan, Anbarasi and others in supporting roles.[3] The technical team consists of cinematographer Roopesh Shaji, editor E. Sangathamizhan, and music composer Sean Roldan.[4]",Dhinakaran Sivalingam,Dhinakaran Sivalingam,"Pa. Ranjith, T. N. Arunbalaji","Guru Somasundaram, Sanchana Natarajan, John Vijay",Roopesh Shaji,E. Sangathamizhan,4 November 2023(Dharamshala International Film Festival),India,Tamil
418,Bottoms,"Bottoms is a 2023 American satirical black comedy film[6] directed by Emma Seligman, who co-wrote it with Rachel Sennott. The film stars Sennott, Ayo Edebiri, Ruby Cruz in her feature film debut, Havana Rose Liu, Kaia Gerber, Nicholas Galitzine, Miles Fowler, Dagmara Domińczyk, and Marshawn Lynch. The plot follows two high school senior girls who start a fight club as a way to hook up with cheerleaders.",Emma Seligman,"Emma Seligman, Rachel Sennott","Elizabeth Banks, Max Handelman, Alison Small","Rachel Sennott, Ayo Edebiri, Ruby Cruz, Havana Rose Liu, Kaia Gerber, Nicholas Galitzine, Miles Fowler, Dagmara Domińczyk, Marshawn Lynch",Maria Rusche,Hanna Park,"March 11, 2023(SXSW)",United States,English
419,Boudica,"Boudica (or sometimes Boudica: Queen of War), is a 2023 British action drama film directed and written by Jesse V. Johnson. The film follows the eponymous Celtic warrior of the Iceni people, Boudica, in Roman Britain and how she revolted against the Romans after the death of her husband, Prasutagus. The film stars Olga Kurylenko as the titular character.[1] The film received mixed reviews.[2]",Jesse V. Johnson,,"Ehud Bleiberg, Lucinda Rhodes Thakrar, Mark Vennis",Olga Kurylenko,Jonathan Hall,Matthew Lorentz,"October 27, 2023(United States)",United Kingdom,"English, Iceni Brythonic, Latin"
420,(August 2024),"Bound (sometimes stylized ""BOUND"") is a 2023 American crime-drama/thriller and feature directorial debut from former Broadway actor[1] turned screenwriter, Isaac Hirotsu Woofter.[2] The indie film is about a homeless runaway who gets back on her feet with the help of some ""found family"" before returning home to confront her dark past..[3]",Isaac Hirotsu Woofter,Isaac Hirotsu Woofter,"Isaac Hirotsu Woofter, Tom & Akemi Woofter, Gil Elbaz, David Robert Fulkerson, Ramin Karimloo, Tom Kelly, Mark Allen Kincer, Ashwin Kulkarni, Lauren Legacki, Nelda Law, Alexandra Faye Sadeghian, Daniel & Robert Woofter, Ronald Woofter, Tim & Joni Woofter, Tom X",,"Maximillan Lewin, Jake Simpson",Kristian Otero,"December 3, 2023(Dances with Films)",United States,English
421,The Boy and the Heron,"The Boy and the Heron (Japanese: 君たちはどう生きるか, Hepburn: Kimitachi wa Dō Ikiru ka; lit. 'How Do You[a] Live?') is a 2023 Japanese animated fantasy film written and directed by Hayao Miyazaki. Produced by Studio Ghibli, the film's Japanese title references Genzaburō Yoshino's 1937 novel How Do You Live? but is not an adaptation of it. The film stars the voices of Soma Santoki, Masaki Suda, Ko Shibasaki, Aimyon, Yoshino Kimura, Takuya Kimura, Kaoru Kobayashi, and Shinobu Otake. It follows a boy named Mahito Maki who moves to the countryside after his mother's death, discovers an abandoned tower near his new home, and enters a fantastical world with a talking grey heron.",Hayao Miyazaki,Hayao Miyazaki,Toshio Suzuki,"Soma Santoki, Masaki Suda, Aimyon, Yoshino Kimura, Shōhei Hino, Ko Shibasaki, Takuya Kimura",Atsushi Okui,Takeshi Seyama,"July 14, 2023",Japan,Japanese
422,The Boy in the Woods,"The film screened in the Industry Selects program at the 2023 Toronto International Film Festival,[2] and had its public premiere in a gala screening at the 2023 Cinéfest Sudbury International Film Festival.[3] It went into commercial release in June 2024.[4]",Rebecca Snow,Rebecca Snow,"Jonathan Bronfman, Robert Budreau","Jett Klyne, Richard Armitage, Christopher Heyerdahl",Adam Madrzyk,Robert Swartz,"September 22, 2023(Cinéfest)",Canada,English
423,Boy Kills World,"Boy Kills World is a 2024 dystopian action comedy film starring Bill Skarsgård. Directed by Moritz Mohr, in his feature directorial debut, the film's supporting cast includes Jessica Rothe, Michelle Dockery, Brett Gelman, Isaiah Mustafa, Yayan Ruhian, Andrew Koji, Sharlto Copley, with Famke Janssen, and features the voice of H. Jon Benjamin. The plot revolves around a campaign of vengeance enacted by a martial arts expert, rendered deaf-mute by an attack that killed his entire family, whose thoughts are presented as an inner voice derived from a childhood video game.",Moritz Mohr,,"Sam Raimi, Zainab Azizi, Roy Lee, Wayne Fitzjohn, Simon Swart, Stuart Manashil, Dan Kagan, Alex Lebovici","Bill Skarsgård, Jessica Rothe, Michelle Dockery, Brett Gelman, Isaiah Mustafa, Yayan Ruhian, Andrew Koji, Sharlto Copley, H. Jon Benjamin, Famke Janssen",Peter Matjasko,Lucian Barnard,"September 9, 2023(TIFF)","Germany, South Africa, United States",English
424,The Boys in the Boat,"The Boys in the Boat is a 2023 American biographical sports drama film produced and directed by George Clooney from a screenplay by Mark L. Smith, based on the 2013 book by Daniel James Brown. The film follows the University of Washington rowing team, and their quest to compete in the 1936 Summer Olympics. It stars Joel Edgerton as coach Al Ulbrickson Sr. and Callum Turner as rower Joe Rantz.",George Clooney,,"Grant Heslov, George Clooney","Joel Edgerton, Callum Turner, Peter Guinness, Jack Mulhern, James Wolk, Hadley Robinson, Courtney Henggeler",Martin Ruhe,Tanya M. Swerling,"December 7, 2023(SIFF Cinema Downtown)",United States,English
425,Boyz 4,"Boyz 4 is a 2023 Indian Marathi-language comedy drama film directed by Vishal Devrukhkar, written by Hrishikesh Koli. It is a fourth installment of Boyz franchise. The film is produced by Everest Entertainment and Supreme Motion Pictures. Boyz 4 was theatrically released on 20 October 2023.",Vishal Devrukhkar,Hrishikesh Koli,"Lalasaheb Shinde, Rajendra Shinde, Sanjay Chhabria",See below,Yogesh Koli,"Gurunath Patil, Mahesh Killekar",20 October 2023,India,Marathi
426,The Braid,The Braid (French: La Tresse) is a 2023 melodramatic film directed by Laetitia Colombani based on her 2017 novel of the same name.[5][6][7][8],Laetitia Colombani,,"Olivier Delbosc, Marc Missonnier, Richard Lalonde, Nicola Giuliano, Francesca Cima, Carlotta Calori, Viola Prestieri","Kim Raver, Fotinì Peluso, Mia Maelzer",Ronald Plante,Albertina Lastera,29 November 2023(France),"France, Canada, Italy, Belgium","Hindi, Italian, English"
427,Brand Bollywood Downunder,"The film features interviews with actors and filmmakers including Farhan Akhtar, Fardeen Khan, Harman Baweja, and Anupam Kher, alongside archival footage and behind-the-scenes material.[2] It premiered in Australia on 2 November 2023, was released on over 39 screens nationally, and became available on Netflix Australia and New Zealand on 1 August 2024.[3]",Anupam Sharma,"Anupam Sharma, Karin Steininger","Anupam Sharma, Claire Haywood, Deepti Sachdeva","Farhan Akhtar, Ted Baillieu, Fardeen Khan, Anupam Kher, Anupam Sharma, Manpreet Kaur Singh (SBS Punjabi)","Casimir Dickson, Susan Lumsdon, Aaakash Subramanium, Gaganpreet Singh",Karin Steininger,"November 2, 2023(Australia)",Australia,English
428,Brave Citizen,"So Si-min is a passionate teacher who cannot tolerate injustice, yet chooses to live quietly as a contract teacher after running into the harsh walls of reality. However, among the students in her class is Han Su-gang, the ultimate embodiment of arrogance. Taking advantage of Somin's restraint and the neglect of other teachers, he ruthlessly bullies the students and even the staff he considers easy targets. As his cruelty escalates further and crosses the line, Si-min can no longer stand by. By day, she remains a teacher but by night, she transforms into a vigilante, determined to deliver true justice to Su-gang.",Park Jin-pyo,,,"Shin Hye-sun, Lee Jun-young",Kim Yong-seong,"Kim Woo-hyun, Kim Hyun-seo","October 25, 2023",South Korea,Korean
429,The Brave Locomotive,The Brave Locomotive is a 2023 American independent animated short film by Academy Award-nominated Disney animator Andrew Chesworth.[1],Andrew Chesworth,Andrew Chesworth,,"Kari Shaw Akers, Morgana Hasil, Andra Suchy, Drew Jansen",,,2023,United States,English
430,Brave the Dark,"Brave the Dark is a 2023 American coming-of-age drama film directed by Damian Harris and starring Jared Harris and Nicholas Hamilton. The film premiered at the Heartland International Film Festival in October 2023,[4] and was released in the United States on January 24, 2025. It has received mixed reviews from critics.",Damian Harris,"Dale G. Bradley, Lynn Robertson-Hay, Nathaniel Deen, John P. Spencer, Damian Harris","Grant Bradley, Derek Dienner, Dale G. Bradley","Jared Harris, Nicholas Hamilton, Jamie Harris, Sasha Bhasin, Will Edward Price, Kimberly S. Fairbanks",Julio Macat,Toby Yates,"October 6, 2023(Heartland)",United States,English
431,Bread and Roses,"Bread and Roses is a 2023 American documentary film about women in Afghanistan and the role of the Taliban. It was directed and produced by Sahra Mani. It was co-produced by Jennifer Lawrence and Justine Ciarrocchi for their company Excellent Cadaver after Lawrence saw news coverage of the 2021 Taliban offensive as U.S. troops withdrew. The documentary features footage from Sharifa, an ex-government employee forced indoors, Zahra, a woman organizing activists in her dentistry practice, and Taranom, who seeks refuge in Pakistan. It debuted at the 2023 Cannes Film Festival to critical acclaim and released in select theaters and on Apple TV+ on November 22, 2024.",Sahra Mani,,"Sahra Mani, Jennifer Lawrence, Justine Ciarrocchi",,Abdul Sami Murtaza,Hayedeh Safiyari,"May 21, 2023(Cannes)",United States,
432,The Breaking Ice,"The Breaking Ice (Chinese: 燃冬; pinyin: rán dōng; lit. 'the burning winter') is a 2023 romantic drama film written and directed by Anthony Chen. Starring Zhou Dongyu, Liu Haoran and Qu Chuxiao, the film was selected for the Un Certain Regard section of the 2023 Cannes Film Festival.[3][4] It was selected as the Singaporean entry for the Best International Feature Film at the 96th Academy Awards.[5]",Anthony Chen,Anthony Chen,"Meng Xie, Anthony Chen","Zhou Dongyu, Liu Haoran, Qu Chuxiao","Yu Jing-pin, [, 1, ]","Hoping Chen, Soo Mun Thye",21 May 2023(Cannes),"China, Singapore","Mandarin, Korean"
433,Breaking Point,Breaking Point (French: Un coup de dés) is a 2023 French thriller film directed by Yvan Attal and freely inspired by a text by Éric Assous. The film is about a loyal husband who covers for his best friend's affairs but starts to fall for his mistress.[1][2],Yvan Attal,,"Olivier Delbosc, Yvan Attal","Yvan Attal, Maïwenn, Guillaume Canet, Marie-Josée Croze",Rémy Chevrin,Albertine Lastera,2 October 2023(Festival Cinéroman),France,French
434,Breaking the News,"The film had its world premiere at the Tribeca Festival on June 8, 2023, and is scheduled to be released on February 19, 2024, by Independent Lens.","Heather Courtney, Princess A. Hairston, Chelsea Hernandez",,"Heather Courtney, Princess A. Hairston, Chelsea Hernandez, Diane Quon",,"Heather Courtney, Princess A. Hairston, Chelsea Hernandez",Jamie Boyle,"June 8, 2023(Tribeca)",United States,English
435,Breakwater,"In June 2021, it was announced that Mulroney was cast in the film.[1]  In October 2021, it was announced that Mann, Goss, Sohn and Gooding have been added to the cast.[4]  Later that same month, it was announced that Suvari joined the cast and that filming occurred in North Carolina.[2]",James Rowe,James Rowe,"Matt Paul, Larry Hummel, Edward Winters, Dana Lustig",Dermot Mulroney,Kai Krause,Caroline Ross,"August 19, 2023(Cinequest)",United States,English
436,From Script to Screen,"Breath of Life premiered at the 2023 Africa International Film Festival (AFRIFF) and was the ceremony's closing film.[3] The film was released to positive critical reviews. It was nominated for many awards, of which it won Best Picture at the 2024 Africa Magic Viewers' Choice Awards (AMCVA).[4][5]",BB Sasore,BB Sasore,"BB Sasore, Eku Edewor, Derin Adeyokunnu","Wale Ojo, Chimezie Imo, Genoveva Umeh, Ademola Adedoyin, Eku Edewor, Sam Dede",Ola Cardoso,Holmes Awa,"November 15, 2023(Nigeria and Canada)",Nigeria,English
437,The Bremen Town Musicians,"The film was directed by Aleksey Nuzhnyy, who co-wrote the script with Igor Grinyakin as co-author, is a live-action remake of Inessa Kovalevskaya's 1969 Soviet animated short film The Bremen Town Musicians and its 1973 sequel On the Trail of the Bremen Town Musicians, produced by the Soyuzmultfilm studio.
It stars Tikhon Zhiznevsky as the title character, he tells the adventures of Troubadour, a group of traveling musicians,[3] alongside Askar Nigamedzyanov as the Rooster, Irina Gorbacheva as the Cat, Roman Kurtsyn as the Dog, and Dmitri Dyuzhev will try to play the Donkey.[4]
The music and songs for the film were written by Maxim Fadeev together with Gennady Gladkov.",Aleksey Nuzhnyy,"Aleksey Nuzhnyy, Igor Grinyakin (, ru, )","Leonid Vereshchagin (, ru, ), Anton Zlatopolsky (, ru, ), Nikita Mikhalkov, Aleksey Nuzhnyy","Tikhon Zhiznevsky, Valentina Lyapina, Sergey Burunov, Mariya Aronova, Konstantin Khabensky, Yulia Peresild, Askar Nigamedzyanov, Irina Gorbacheva, Roman Kurtsyn, Dmitri Dyuzhev",Igor Grinyakin,Kirill Piskarev,"December 18, 2023(Karo 11 October)",Russia,Russian
438,The Bricklayer,"The Bricklayer is a 2023 American action thriller film directed by Renny Harlin and written by Hanna Weg and Matt Johnson, based on the 2010 novel of the same name by Paul Lindsay under his pen name Noah Boyd, and starring Aaron Eckhart, Nina Dobrev, Tim Blake Nelson, Ilfenesh Hadera and Clifton Collins Jr.",Renny Harlin,,"Jeffrey Greenstein, Yariv Lerner, Jonathan Yunger, Heidi Jo Markel, Robert Van Norden","Aaron Eckhart, Nina Dobrev, Tim Blake Nelson, Ilfenesh Hadera, Clifton Collins Jr.",Matti Eerikäinen,Iain Erskine,"December 14, 2023(New Zealand & Australia1)",United States,English
