,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
174,The Antique Shop,"The Antique Shop (Thai: ร้านของเก่า; RTGS: Ran Khongkao; lit. Antique Shop) is a 2022 Thai-Singaporean anthology horror film directed by Suphakorn Riansuwan and starring Rio Dewanto, Bae Jin-young, Aloysius Pang and Phiravich Attachitsataporn in the main roles.",Suphakorn Riansuwan,,"LeayDoDee Studio, NoonTalk Media","Rio Dewanto, Bae Jin-young, Aloysius Pang, Phiravich Attachitsataporn",,,"2 June 2022(Thailand, Laos, Cambodia)1","Singapore, Thailand","Thai, English"
175,Antonia,"Antonia is a woman of almost 40 years old who deals with the social pressure of taking the big step: motherhood. Although her dream is to travel the world as a free traveler, she must reflect on her current situation. That is why she travels with her dog, Ayasqa, to the beach, to clear her mind and take charge of her future.[4]",Natalia Rojas Gamarra,Natalia Rojas Gamarra,Morella Moret,"Antonia Moreno, Paulina Bazan",Carmen Rojas Gamarra,Natalia Rojas Gamarra,"August 6, 2022(Lima)",Peru,Spanish
176,Anukoni Prayanam,"Anukoni Prayanam (transl. An Unexpected Journey) is 2022 Indian Telugu-language philosophical film, written and directed by Venkatesh Pediredla. It is produced by Jaganmohan DY, under the banner of Apple Creations. The film stars Rajendra Prasad, Narasimha Raju in the lead roles[3] with music composed by S. Siva Dinavahi.[4][5][6][7]",Venkatesh Pediredla,"Paruchuri brothers, (dialogues)",Dr. Jagan Mohan D.Y,"Rajendra Prasad, Narasimha Raju",Mallikarjun Naragani,Ram Tumu,28 October 2022,India,Telugu
177,Anya,"Anya (Hindi title: Anya The Other; transl. Other) is an Indian bilingual (Marathi & Hindi) crime film written and directed by Simmy[1] and produced by Initiative Films in association with Capitalwood Pictures. The film features Atul Kulkarni, Raima Sen, Bhushan Pradhan, Prathamesh Parab.[2]",Simmy,,"Shelna K, Simmy","Atul Kulkarni, Raima Sen, Bhushan Pradhan, Tejashree Pradhan, Prathamesh Parab",Sajan Kalathil,Thanuj,10 June 2022,India,"Marathi, Hindi"
178,Anyox,The film premiered in March 2022 at the Cinéma du Réel film festival in France[1] and was screened in September at the Open City Documentary Festival in England.[3] It had its Canadian premiere at the 2022 Vancouver International Film Festival.[4],"Ryan Ermacora, Jessica Johnson","Ryan Ermacora, Jessica Johnson","Alysha Seriani, Ryan Ermacora, Jessica Johnson",,Jeremy Cox,"Ryan Ermacora, Jessica Johnson","March 12, 2022(Cinéma du Réel)",Canada,English
179,Anything's Possible,Anything's Possible is a 2022 American coming-of-age romantic comedy film directed by Billy Porter and written by Ximena García Lecuona.,Billy Porter,Ximena García Lecuona,"Christine Vachon, David Hinojosa, Andrew Lauren, D.J. Gugenheim","Eva Reign, Abubakr Ali, Renée Elise Goldsberry",Andrei Bowden Schwartz,Hanna Park,"July 22, 2022",United States,English
180,Apag,Apag (lit. 'Dining table'; Feast) is a 2022 Philippine drama film directed by Brillante Mendoza.[1],Brillante Mendoza,,,,,,October 2022(BIFF),Philippines,Kapampangan
181,Aparajito,"Aparajito (pronounced [ɔpɔradʒito]), also known as Aparajito – The Undefeated, is a 2022 Indian Bengali-language biographical film directed and co-written by Anik Dutta.[2] Produced by Firdausul Hasan and Probal Halder under the banner of Friends Communication, it is based on the making of the cult classic film Pather Panchali by Satyajit Ray. The film, shot in black and white, stars Jeetu Kamal in the titular role of Aparajito Ray.",Anik Dutta,"Anik Dutta, Sreeparna Mitra, Utsav Mukherjee","Firdausul Hasan, Prabal Haldar",Jeetu Kamal,Supratim Bhol,Arghyakamal Mitra,13 May 20221,India,Bengali
182,Apollo 10½: A Space Age Childhood,"Apollo 10½: A Space Age Childhood is a 2022 American animated coming of age comedy-drama film set during the events preceding the Apollo 11 Moon landing, loosely based on the childhood of writer, director, and producer Richard Linklater. It presents a fictional tale of a fourth-grader who becomes the first person to land on the Moon and the film stars  Glen Powell, Zachary Levi, and Jack Black.",Richard Linklater,Richard Linklater,"Richard Linklater, Tommy Pallotta, Mike Blizzard, Femke Wolting, Bruno Felix","Glen Powell, Zachary Levi, Jack Black",Shane F. Kelly,Sandra Adair,"March 13, 2022(SXSW)",United States,English
183,The Apology,"The Apology  is a 2022 American horror film written and directed by Alison Star Locke. It stars Anna Gunn, Linus Roache, and Janeane Garofalo.[1][2]",Alison Star Locke,,"Stacy Jorgensen, Lisa Whalen, Kim Sherman","Anna Gunn, Linus Roache, Janeane Garofalo",Jack Caswell,Lana Wolverton,"December 16, 2022(Internet)",United States,English
184,"Apolonia, Apolonia","Apolonia, Apolonia is a 2022  documentary film directed by Lea Glob. The film is a coming-of-age story of a girl, who finds her place in the art world, narrated through 13 years.[2] The film produced by Danish Documentary Production, HBO Max Central Europe and Staron Film won the IDFA Award for Best Film at the 35th International Documentary Film Festival Amsterdam in international competition in November 2022. It was one of the 15 finalist films in the December shortlists for Best Documentary Feature at the 96th Academy Awards.[3][4]",Lea Glob,Lea Glob,"Sidsel Lønvig Siersted, Malgorzata Staron","Apolonia Sokol, Lea Glob","Lea Glob, Maggie Olkuska, Magda Bojdo","Andreas Bøggild Monies, Thor Ochsner",November 2022(IDFA),"Denmark, Poland, France","Danish, French, English, Polish, Russian"
185,Appan,"Appan (transl. Father) is a 2022 Indian Malayalam-language tragedy-drama film co-written and directed by Maju and jointly produced by Josekutty Madathil and Ranjith Manambarakkat under the banners of Sunny Wayne Productions and Tiny Hands Productions.[1][2] The film stars Wayne as a rubber tapper,[3] with Ananya, Alencier Ley Lopez, Grace Antony, and Pauly Valsan featuring in major supporting roles.[4] The cinematography was done by Pappu, the editing by Kiran Das, and the musical composition by Dawn Vincent.[5][6]",Maju,"Maju, R Jayakumar","Josekutty Madathil, Ranjith Manambarakkat","Sunny Wayne, Ananya, Alencier Ley Lopez, Grace Antony, Pauly Valsan, Geethi Sangeetha","Pappu, Vinod Illampally",Kiran Das,28 October 2022,India,Malayalam
186,Plantasm,"Aqua Teen Forever: Plantasm, titled onscreen as Aqua Teen Forever: Plantasm: Book VII: The Forest Awakens, is a 2022 American direct-to-video adult animated surreal black comedy film based on the Adult Swim animated series Aqua Teen Hunger Force, and a stand-alone sequel to the 2007 film Aqua Teen Hunger Force Colon Movie Film for Theaters. The film was produced, written, and directed by series creators Matt Maiellaro and Dave Willis, and features the voices of Dana Snyder, Carey Means, Willis, Maiellaro, Peter Serafinowicz, and Paul Walter Hauser. The film centers around the Aqua Teens reunited as they come into conflict with an evil tech mogul named Neil, who runs the mega-corporation Amazin.","Matt Maiellaro, Dave Willis",,"Matt Foster, Ned Hastings, Nick Ingkatanuwat, Danya Levine, Matt Maiellaro, Melissa Warrenburg, Dave Willis","Dana Snyder, Carey Means, Dave Willis, Matt Maiellaro, Peter Serafinowicz, Paul Walter Hauser",,"Ned Hastings, (lead editor), John Brestan, Jay Wade Edwards, Nick Gibbons, Paul Painter","November 8, 2022",United States,English
187,Aquarium,"Aquarium is a 2022 Indian Malayalam-language drama film written and directed by Deepesh T. The film's screenplay is written by Balram Mattannur. The film features Honey Rose, Rajshri Ponnappa and Sunny Wayne in lead roles. The film was released on Saina Play OTT Platform on 9 April 2022. There was a long case on high court which prevents the release of this film for 10 years.[1]",Deepesh T.,Deepesh T.,Shaji Kannambeth,"Honey Rose, Sunny Wayne, Shari",Pradeesh M. Varma,Ragesh Narayanan,"April 9, 2022(India)1",India,Malayalam
188,Archana 31 Not Out,"Archana 31 Not Out is a 2022 Indian Malayalam-language comedy-drama film written and directed by Akhil Anilkumar, and produced by Martin Prakkat, Siby Chavara and Renjith Nair. The film stars Aishwarya Lekshmi, alongside Hakim Shahjahan, Dileep Mohan, Indrans and Ramesh Pisharody.",Akhil Anilkumar,Akhil Anilkumar,"Martin Prakkat, Siby Chavara, Renjith Nair","Aishwarya Lekshmi, Indrans, Ramesh Pisharody, Hakkim Shajahan, Sruthy Suresh, Dileep Mohan",Joyal Joji,Nushin PM,11 February 2022,India,Malayalam
189,Arctic Song,The film premiered in February 2022 at the Available Light Film Festival.[1],"Germaine Arnattaujuq, Neil Christopher, Louise Flaherty","Germaine Arnattaujuq, Celina Kalluk, Neil Christopher","Neil Christopher, David Christensen, Nadia Mike, Alicia Smith",,,,February 2022(Available Light),Canada,
190,Ardh,Ardh is an Indian Hindi-language drama film written and directed by Palash Muchhal.[1] It stars Rajpal Yadav and Rubina Dilaik.[2][3] The film premiered on ZEE5 on 10 June 2022.[4],Palash Muchhal,Palash Muchhal,,"Rajpal Yadav, Rubina Dilaik",Parvez Pathan,Nitin Fcp,10 June 2022,India,Hindi
191,"Argentina, 1985","Argentina, 1985 is a 2022 historical legal drama film produced and directed by Santiago Mitre. Written by Mitre and Mariano Llinás, it stars Ricardo Darín, Peter Lanzani, Alejandra Flechner, and Norman Briski. The film follows the 1985 trial of the military dictatorship that ruled Argentina, during which torture, extrajudicial murder, and forced disappearances were a systematic occurrence. It focuses on the perspective of the prosecution team, led by Julio César Strassera and Luis Moreno Ocampo, including their investigation before the trial.",Santiago Mitre,"Santiago Mitre, Mariano Llinás","Axel Kuschevatzky, Federico Posternak, Agustina Llambí Campbell, Ricardo Darín, Santiago Mitre, Santiago Carabante, Chino Darín, Victoria Alonso","Ricardo Darín, Peter Lanzani, Alejandra Flechner, Norman Briski",Javier Juliá,Andrés P. Estrada,3 September 2022(Venice),"Argentina, [, 3, ], United Kingdom, [, 3, ], United States, [, 3, ]","Spanish, [, 3, ]"
192,Aristotle and Dante Discover the Secrets of the Universe,"Aristotle and Dante Discover the Secrets of the Universe is a 2022 American coming-of-age romantic drama film written and directed by Aitch Alberto, based on the 2012 novel of the same name by Benjamin Alire Sáenz. It follows two Mexican-American teenage boys who find an instant connection in 1987 El Paso, Texas, and stars Max Pelayo and Reese Gonzales as the title characters. Verónica Falcón, Kevin Alejandro, Eva Longoria, and Eugenio Derbez complete the rest of the cast.",Aitch Alberto,,"Byron Archard, Dylan Sellers, Chris Parker, Eugenio Derbez, Ben Odell, Lin-Manuel Miranda, Kyra Sedgwick, Valerie Stadler","Max Pelayo, Reese Gonzales, Verónica Falcón, Kevin Alejandro, Eva Longoria, Eugenio Derbez",Akis Konstantakopoulos,"Stefanie Visser, Harry Yoon","September 9, 2022(TIFF)",United States,"English, [, 1, ], Spanish, [, 1, ]"
193,Ariyippu,"Ariyippu (transl. Declaration) is a 2022 Indian Malayalam-language drama film written and directed by Mahesh Narayanan. The film is produced by Shebin Backer, under the banner of Shebin Backer Productions,  Kunchacko Boban under the banner of Kunchacko Boban Productions and Mahesh Narayanan himself under the Moving Narratives banner. It features Kunchacko Boban, Divya Prabha, Danish Husain, Loveleen Mishra, and Faizal Malik in pivotal roles.[1] The film premiered in the Concorso internazionale (international competition section) of the 75th Locarno Film Festival on 4 August 2022, where it was nominated for Golden Leopard.[2][3] The film had a worldwide release on Netflix on 16 December 2022.[4]",Mahesh Narayanan,Mahesh Narayanan,"Shebin Backer, Kunchacko Boban, Mahesh Narayanan","Kunchacko Boban, Divya Prabha, Danish Husain, Loveleen Mishra",Sanu Varghese,"Mahesh Narayanan, Rahul Radhakrishnan",4 August 2022(Locarno Film Festival),India,Malayalam
194,Arlette,"The film's cast also includes Claudia Ferri, Patrick Caux, Sandrine Bisson, Lara Fabian, Alex Bisping, Paul Ahmarani, Alexandre Nachi, Benoît Brière, Alexandrine Agostini, Kathleen Fortin, Pascal Cameron, Daniel Gosselin, Sophie Caron, Gabriel Dagenais and Carmen Sylvestre.",Mariloup Wolfe,Marie Vien,"Valérie d'Auteuil, André Rouleau","Maripier Morin, Gilbert Sicotte, David La Haye",Yves Bélanger,Cédric Roussy,"August 5, 2022",Canada,French
195,Armageddon Time,"Armageddon Time is a 2022 American coming-of-age drama film written, directed, and produced by James Gray. The film stars Anne Hathaway, Jeremy Strong, Banks Repeta, Jaylin Webb, and Anthony Hopkins. Inspired by Gray's childhood experiences,[5] the story follows a young Jewish-American boy who befriends an African-American classmate and begins to struggle with his family's expectations and growing up in a time of inequality and prejudice. It was shot in New Jersey and Fresh Meadows, Queens, where Gray grew up.",James Gray,James Gray,"Anthony Katagas, Marc Butan, Rodrigo Teixiera, Alan Terpins, James Gray, Gustavo Debs","Anne Hathaway, Jeremy Strong, Banks Repeta, Jaylin Webb, Anthony Hopkins",Darius Khondji,Scott Morris,"May 19, 2022(Cannes)",United States,English
196,Armat,"As Élodie investigates her Armenian origins by talking to her family members. As she interviews them, she discovers a painful history where violence and the inability to express love were passed down from one generation to the next.[3]",Élodie Dermange,Élodie Dermange,Nicolas Burlet,,,,October 2022,Switzerland,
197,Art of Love,"With thoughts voiced by a narrator, a university professor gives a passionate lecture to students. An Asian-looking student watches intently. The professor receives a note delivered by a person on a skateboard. Then he is at a mall. Julia looks at engagement rings at a shopping mall. The professor drives Julia and her son, Javier, afterwards. He tells Julia about a note that was delivered to him by a person on a skateboard and she gets annoyed, and they argue. They arrive at home and he carries the boy to bed. Julia undresses and seduces him after saying ""too bad (her son) isn't yours"".",Betty Kaplan,"Betty Kaplan, Eduardo Lalo","Frances Lausell, Peter Rawley","Esai Morales, Kunjue Li",Sonnel Velazquez,Luis Colina,"July 22, 2022(United States)",Puerto Rico,"English, Spanish"
198,"Arthur, malédiction","Arthur, malédiction (transl. Arthur, curse) is a 2022 French psychological horror film directed by Barthélemy Grossmann. Based on the Arthur novels by Luc Besson, the film serves as a spin-off and the fourth installment of its film series, with the prior trilogy presented as films-within-a-film. The film stars an ensemble cast, and follows a group of Arthur fans who discover the house that was used as one of the trilogy live-action sequences set, only to find themselves being hunted down one-by-one by a group of deranged role-players.",Barthélemy Grossmann,,"Luc Besson, Fanny Besson","Mathieu Berger, Thalia Besson, Lola Andreoni, Mikaël Halimi, Yann Mendy, Jade Pedri, Vadim Agid, Marceau Ebersolt",Colin Wandersman,Julien Rey,29 June 2022,France,French
199,The Artifice Girl,"The Artifice Girl is a 2022 science fiction psychological thriller written and directed by Franklin Ritch, produced by Aaron B. Koontz and released directly to video on demand (VOD). It stars Tatum Matthews, Sinda Nichols, David Girard, Lance Henriksen, and Franklin Ritch. Agents of a shadowy non-governmental organization discover a revolutionary artificial intelligence (AI) computer program that uses a digital child to catch online predators.  It advances far more rapidly than they could have imagined, posing unforeseen challenges for the relationship between humans and AI.",Franklin Ritch,,"Aaron B. Koontz, Ashleigh Snead","Tatum Matthews, Sinda Nichols, David Girard, Lance Henriksen, Franklin Ritch",Britt McTammany,Franklin Ritch,"July 23, 2022(Fantasia International Film Festival)1",United States,English
