,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
498,The Book of Henry,"The Book of Henry is a 2017 American drama thriller film directed by Colin Trevorrow and written by Gregg Hurwitz. The film stars Naomi Watts, Jaeden Martell (then known as Jaeden Lieberher), Jacob Tremblay, Sarah Silverman, Lee Pace, Maddie Ziegler, and Dean Norris.[4][5] The story concerns a plan hatched by a young genius, dying of cancer, to save the girl next door from abuse.",Colin Trevorrow,Gregg Hurwitz,"Sidney Kimmel, Carla Hacken, Jenette Kahn, Adam Richman","Naomi Watts, Jaeden Lieberher, Jacob Tremblay, Sarah Silverman, Lee Pace, Maddie Ziegler, Tonya Pinkins, Dean Norris",John Schwartzman,Kevin Stitt,"June 14, 2017(LAFF)",United States,English
499,The Bookshop,"The Bookshop is a 2017 drama film written and directed by Isabel Coixet, based on the 1978 novel of the same name by Penelope Fitzgerald,[2] in which the lead character attempts against opposition to open a bookshop in the coastal town of Hardborough, Suffolk (a thinly-disguised version of Southwold).[3] Shooting took place in Portaferry and Strangford, County Down, Northern Ireland  and in Barcelona during August and September 2016.",Isabel Coixet,Isabel Coixet,"Jaume Banacolocha, Joan Bas, Adolfo Blanco, Chris Curling","Emily Mortimer, Patricia Clarkson, Bill Nighy",Jean-Claude Larrieu,Bernat Aragones,21 October 2017(Valladolid),"Germany, Spain, United Kingdom",English
500,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,"Boom for Real: The Late Teenage Years of Jean-Michel Basquiat is a 2017 American documentary film directed by Sara Driver. It tells the story about Jean-Michel Basquiat and the New York City art scene in the late 1970s.[2] The film had its premiere at the 2017 Toronto International Film Festival on September 8, 2017.[3] It was released in the United States on May 11, 2018.[4]",Sara Driver,,"Rachel Dengiz, Sara Driver","Jean-Michel Basquiat, Alexis Adler, Felice Rosser, Lee Quiñones, Carlo McCormick, Fab 5 Freddy, Al Diaz, Michael Holman, Coleen Fitzgibbon, Glenn O'Brien",Adam Benn,Adam Kurnitz,"September 8, 2017(Toronto)",United States,English
501,Boonie Bears: Entangled Worlds,"Boonie Bears: Entangled Worlds (known as Fantastica: A Boonie Bears Adventure in the English dub) is a 2017 Chinese animated comedy film. An English dub was released on DirecTV on 16 May 2019, featuring the voices of Josh Peck and Mario Lopez as the Boonie Bears.[5]",Ding Luang,Vince Sumido,Yukun Huang,"Laure Shang, Bao Chunlai, Sun Jianhong, Joseph Zeng, Bingjun Zhang, Saitama",,,28 January 2017,China,"Mandarin, English (US)"
502,Borders,"Borders (French: Frontières) is a 2017 drama film co-produced between Burkina Faso and France, directed and written by Apolline Traoré and starring Amelie Mbaye, Naky Sy Savané, Adizelou Sidi, and Unwana Udobeong in the lead roles.[1]",Apolline Traoré,,Denis Cougnaud,"Amelie Mbaye - Hadjara, Kany Sy Savané - Emma
Unwana Udobang - Micha, Adizetou Sidi - Sali",,,26 February 2017,"Burkina Faso, France",
503,Borg vs McEnroe,"In 1980, disciplined Swedish tennis champion Björn Borg and abrasive American upstart John McEnroe prepare to compete at Wimbledon. As the number one ranked player in the world, Borg is under enormous pressure to win his fifth consecutive Wimbledon title. Living in Monaco with his fiancée, Mariana, Borg is uncomfortable with his celebrity status and Mariana struggles with the lack of control over their lives.",Janus Metz Pedersen,Ronnie Sandahl,"Jon Nohrstedt, Fredrik Wikström Nicastro","Sverrir Guðnason, Shia LaBeouf, Stellan Skarsgård, Tuva Novotny, Robert Emms",Niels Thastum,,7 September 2017(2017 Toronto International Film Festival),"Sweden, Denmark, Finland, [, 2, ]","English, Swedish"
504,Bornless Ones,"Bornless Ones is a 2017 American supernatural horror film written and directed by Alexander Babaev. Starring Margaret Judson, Devin Goodsell, Michael Johnston and Mark Furze. The film was released on 10 February 2017.[1][2][3][4]",Alexander Babaev,Alexander Babaev,Devin Goodsell,"Margaret Judson, Devin Goodsell, Michael Johnston, Mark Furze",Egor Povolotskiy,Alexander Babaev,"February 10, 2017",United States,English
505,Bos,"Raaidh (Mohamed Yunaan), a smart IT technician and A professional hacker is dejected by his high-standard friend, June (Fathimath Azifa) who is in a romantic relationship with a wealthy young man, Maaish (Ibrahim Jihad). The latter's father (Ali Shameel) arranges Maaish's marriage with Ibaa (Mariyam Azza), the daughter of a family friend who lost his life recently and hires Raaidh to take care of Ibaa in her trauma. Maaish agrees to marry Ibaa for a personal gain while Raaidh accepts Shameel's offer to avenge on June. As days pass by, Raaidh and Ibaa slowly get attached towards each other.",Aishath Rishmy,,Fathimath Nahula,"Mariyam Azza, Mohamed Yunaan, Ibrahim Jihad, Fathimath Azifa","Hussain Adnan, Mohamed Ishan",Ravee Farooq,"October 31, 2017",Maldives,Dhivehi
506,Boss 2: Back to Rule,"Boss 2: Back to Rule is a 2017 India-Bangladesh joint production Bengali action thriller film directed by Baba Yadav and story written by Jeet. It is a sequel to his 2013 film, Boss: Born to Rule and the second installment of the Boss film series. The film features Jeet, Subhashree Ganguly and Bangladeshi actress Nusraat Faria in the leading roles. Jeet Gannguli composed the music for the film. The film was released in West Bengal on 23 June and in Bangladesh on 26 June 2017, and in the rest of India on 30 June 2017. It is the eighth highest grossing Bengali film of all time.",Baba Yadav,Anshuman & Prameet,"Jeet, Abdul Aziz (co-producer)","Jeet, Subhashree Ganguly, Nusrat Faria",P. Shelvakumar,Md. Kalam,23 June 2017(West Bengal),"Bangladesh, India",Bengali
507,The Boss Baby,"The Boss Baby is a 2017 American animated spy comedy film starring Alec Baldwin as the voice of the titular character. Loosely based on the 2010 picture book The Boss Baby by Marla Frazee, it was directed by Tom McGrath and written by Michael McCullers. Produced by DreamWorks Animation, it is the first film in The Boss Baby franchise. The film follows a boy helping his baby brother who is a secret agent in the war for adults' love between babies and puppies.",Tom McGrath,Michael McCullers,Ramsey Ann Naito,Alec Baldwin,,James Ryan,"March 12, 2017(Miami)",United States,English
508,Botoks,"The film had the second best opening for a Polish film in 30 years (after Vega's previous film Pitbull: Dangerous women), with 711,906 admissions in its opening weekend in Poland.[1][2] It totaled 2.31 million admissions (with average admission cost at €4.2) in 2017, the second highest of the year in Poland after Letters to Santa 3.[3] In the United Kingdom, it was the third highest-grossing foreign-language film of 2017, as well as the most successful Polish film of all time in the UK, earning £1.06 million at the box office.[4]",Patryk Vega,Patryk Vega,,"Olga Bołądź, Agnieszka Dygant, Katarzyna Warnke, Marieta Żukowska","Miroslaw Kuba Brozek, Krzysztof Mieszkowski",Tomasz Widarski,29 September 2017,Poland,Polish
509,Bottom of the World,"Bottom of the World is a 2017 drama film. It was directed by Richard Sears, written by Brian Gottlieb and stars Jena Malone, Douglas Smith and Ted Levine.",Richard Sears,Brian Gottlieb,"Richard Sears, Robert Menzies","Jena Malone, Douglas Smith, Ted Levine",Adrian Langley,Brian Ufberg,"February 1, 2017","Canada, United States",
510,The Bottomless Bag,"The story takes place during the reign of Russian Emperor Alexander II. The maid of honor of  princely palace tells  prince a fairy tale that occurs in the XIII century and tells about the mystical murder of  prince in the forest. The participants in the story, witnesses of this crime, tell different versions of the incident, which are different from what actually happened.",Rustam Khamdamov,Rustam Khamdamov,"Lyubov Obminyanaya, Rustam Khamdamov, Tikhon Pendyurin","Svetlana Nemolyaeva, Sergey Koltakov","Tim Lobov, Pyotr Dukhovskoy",,"June 26, 2017(Moscow International Film Festival)",Russia,Russian
511,Bounty,"Bounty, is a 2017 Rwandan documentary film directed by Shyaka Kagamé and produced by Florence Adam for Les Productions JMH.[1]",Shyaka Kagamé,Shyaka Kagamé,Florence Adam,,Camille Cottagnoud,Janine Waeber,14 September 2017(Switzerland),"Rwanda, Switzerland",Kinyarwanda
512,The Boy Downstairs,"The Boy Downstairs is a 2017 American romantic comedy-drama film written and directed by Sophie Brooks, in her feature directorial debut. The film stars Zosia Mamet, Matthew Shear, Deirdre O'Connell, Sarah Ramos and Diana Irvine. The film was released in the United States on February 16, 2018, by FilmRise.",Sophie Brooks,Sophie Brooks,"Leon Clarance, David Brooks, Dan Clifton","Zosia Mamet, Matthew Shear, Deirdre O'Connell, Sarah Ramos, Diana Irvine",Stefan Weinberger,Matt Friedman,"April 23, 2017(Tribeca Film Festival)",United States,English
513,The Boy with the Topknot,"The Guardian gave the film a rating of three out of five stars and wrote that ""This adaptation of Sathnam Sanghera’s memoir of growing up Sikh in the 60s is brave and funny ... but romantic additions detract from the love letter to a family"".[3] The Telegraph gave the film the same rating.[4]",,,,,,,,,
514,Boyz,"Boyz is a 2017 Marathi film directed by Vishal Devrukhkar, produced by Lalasaheb Shinde and Rajendra Shinde and presented by the singer Avadhoot Gupte.[2] The film stars Sumant Shinde, Parth Bhalerao, Pratik Lad and Ritika Shrotri in lead roles, and marks the acting debut for Sumant Shinde and Pratik Lad.[3][4] A sequel named Boyz 2 was released on 5 October 2018.",Vishal Devrukhkar,"Rahul Odak, Vishal Devrukhkar","Lalasaheb Shinde, Rajendra Shinde, Avadhoot Gupte, (Presenter)","Sumant Shinde, Parth Bhalerao, Pratik Lad, Ritika Shrotri, Santosh Juvekar, Shilpa Tulaskar, Sharvari Jamenis, Zakir Hussain, Bhalchandra Kadam, Vaibhav Mangle, Ashvini Mahangade",Siddartha Jatla,"Guru Patil, Mahesh Killekar",8 September 2017,India,Marathi
515,BPM (Beats per Minute),"BPM (Beats per Minute), also known as 120 BPM (Beats per Minute),[a] (French: 120 battements par minute) is a 2017 French drama film directed by Robin Campillo and starring Nahuel Pérez Biscayart, Arnaud Valois and Adèle Haenel. The film is about the AIDS activism of ACT UP Paris in 1990s France. Campillo and co-screenwriter Philippe Mangeot drew on their personal experiences with ACT UP in developing the story.",Robin Campillo,"Robin Campillo, Philippe Mangeot","Hugues Charbonneau, Marie-Ange Luciani, Jacques Audiard","Nahuel Pérez Biscayart, Arnaud Valois, Adèle Haenel, Antoine Reinartz",Jeanne Lapoirie,"Robin Campillo, Anita Roth, Stephanie Leger",20 May 2017(Cannes),France,French
516,Brad's Status,"Brad's Status is a 2017 American comedy-drama film written and directed by Mike White and starring Ben Stiller, Austin Abrams, Michael Sheen, Jenna Fischer, and Luke Wilson.",Mike White,Mike White,"Dede Gardner, Jeremy Kleiner, Sidney Kimmel, David Bernad","Ben Stiller, Austin Abrams, Jenna Fischer, Luke Wilson, Jemaine Clement, Michael Sheen",Xavier Pérez Grobet,Heather Persons,"September 9, 2017(TIFF)",United States,English
517,Brahma.com,"Brahma.com is a 2017 Indian Tamil-language fantasy film directed by Vijaykumar, starring Nakkhul and Ashna Zaveri in the leading roles, while Neetu Chandra, Upasana, Karthikeyan, Siddharth Vipin, K. Bhagyaraj, and Rajendran play pivotal characters. The film features music composed by Siddharth Vipin, editing by V. J. Sabu Joseph, and cinematography by Deepak Kumar Padhy. The film was released on 15 December 2017, later garnering negative reviews from critics.[1]",P. S. Vijayakumar,P. S. Vijayakumar,Milana Karthikeyan,"Nakkhul, Ashna Zaveri",Deepak Kumar Padhy,V. J. Sabu Joseph,15 December 2017,India,Tamil
518,Bram Fischer,"In 1963, Nelson Mandela's inner circle of Black and Jewish activists, known as the Umkhonto we Sizwe, are arrested by the apartheid South African government for conspiracy to commit sabotage. The group joins Mandela in prison and is being held indefinitely without formal charge due to the government's 90-day detention law.",Jean van de Velde,,,,,,2017,South Africa,
519,Brama,"The film tells the story of a family living in the Chernobyl Exclusion Zone. The household is led by Baba Prisya, who claims to be acquainted with rusalkas.[7] She lives with her grandson Vovchyk and her ailing daughter Slava, who was abandoned by her husband.",Volodymyr Tykhyi,"Pavlo Arie, (play),, Volodymyr Tykhyi","Ihor Savichenko, Marko Suprun, Volodymyr Tykhyy, Volodymyr Filippov, Oleksii Moskalenko","Irma Vitovska, ,, Vitalina Bibliv, ,, Yaroslav Fedorchuk, ,, Dmytro Iaroshenko",Vyacheslav Tsvetkov,Ihor Kosenko,28 November 2017,Ukraine,Ukrainian
520,A Bramble House Christmas,"A Bramble House Christmas is a 2017 American-Canadian romantic drama. It was directed by Steven R. Monroe and starred Autumn Reeser and David Haydn-Jones. It premiered on Hallmark Movies & Mysteries on November 19, 2017.[1]",,,,,,,,,
521,Brawl in Cell Block 99,"Brawl in Cell Block 99 is a 2017 American neo-noir action thriller film written and directed by S. Craig Zahler and starring Vince Vaughn, Jennifer Carpenter, Marc Blucas, Mustafa Shakir, Dion Mucciacito, Geno Segers, Thomas Guiry, Udo Kier, and Don Johnson. The story follows Bradley Thomas, a drug mule who must kill a man held in a maximum security prison to rescue his pregnant wife from a vengeful drug lord.",S. Craig Zahler,S. Craig Zahler,"Jack Heller, Dallas Sonnier","Vince Vaughn, Jennifer Carpenter, Marc Blucas, Mustafa Shakir, Dion Mucciacito, Geno Segers, Thomas Guiry, Udo Kier, Don Johnson",Benji Bakshi,Greg D'Auria,"September 2, 2017(Venice)",United States,English
522,Breach of Trust,"Breach of Trust is a 2017 Cameroonian film featuring actors from the UK, Cameroon, and Nigeria which explores perceptions of incest as a taboo and views of perpetrators. The film is produced by Roseline Fonkwa.[2][3][4][5]",Nkanya Nkwai,,Roseline Fonkwa,"Epule Jeffrey, Chris Allen, Princess Brun Njua, Gelam Dickson",,,9 June 2017,"Cameroon, [, 1, ]",English
523,The Breadwinner,"The Breadwinner is a 2017 animated drama film directed by Nora Twomey, and written by Anita Doron and Deborah Ellis, based on the 2001 novel by Ellis. The film was an international co-production between Canada, the Republic of Ireland and Luxembourg.",Nora Twomey,,"Anthony Leo, Tomm Moore, Andrew Rosen, Paul Young, Stephan Roelants","Saara Chaudry, Soma Bhatia, Ali Badshah, Noorin Gulamgaus, Kane Mahon, Laara Sadiq, Kanza Feris, Shaista Latif, Kawa Ada, Ali Kazmi, Reza Sholeh",Sheldon Lisoy,Darragh Byrne,"September 8, 2017(TIFF)","Canada, Ireland, Luxembourg",English
524,Breakable You,"Breakable You is a 2017 American comedy-drama film written and directed by Andrew Wagner and starring Holly Hunter, Tony Shalhoub and Alfred Molina.[1][2][3][4]",Andrew Wagner,"Andrew Wagner, Fred Parnes",Kevin Fitzmaurice Comer,"Holly Hunter, Tony Shalhoub, Alfred Molina",Harlan Bosmajian,Gena Bleier,"January 7, 2017(Palm Springs)",United States,English
525,Breaking the Limits,Breaking the Limits (Polish: Najlepszy) is a 2017 Polish biographical film directed by Łukasz Palkowski about the life of Jerzy Górski [pl]. The film stars Jakub Gierszał as Górski.,Łukasz Palkowski,"Agatha Dominik, Maciej Karpiński",Krzysztof Szpetmański,Jakub Gierszał,Piotr Sobociński Jr.,Jarosław Barzan,21 September 2017(Polish Film Festival),Poland,Polish
