,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
399,Breaking News in Yuba County,"Breaking News in Yuba County is a 2021 American black comedy thriller film directed and co-produced by Tate Taylor, from a screenplay written by Amanda Idoko. The film stars an ensemble cast that includes Allison Janney, Mila Kunis, Awkwafina, Regina Hall, Wanda Sykes, Juliette Lewis, Samira Wiley, Jimmi Simpson, Clifton Collins Jr., Bridget Everett, Dominic Burgess, Keong Sim, Chris Lowell, Matthew Modine and Ellen Barkin.",Tate Taylor,Amanda Idoko,"Tate Taylor, Jake Gyllenhaal, Riva Marker, Franklin Leonard, John Norris","Allison Janney, Mila Kunis, Awkwafina, Regina Hall, Wanda Sykes, Juliette Lewis, Samira Wiley, Jimmi Simpson, Clifton Collins Jr., Bridget Everett, Dominic Burgess, Keong Sim, Chris Lowell, Matthew Modine, Ellen Barkin",Christina Voros,Lucy Donaldson,"February 12, 2021(United States)",United States,English
400,Breaking Up in Rome,The film was produced by Fulvio and Federica Lucisano.[1] Principal photography started in Rome on 7 July 2020.[1] The original title comes from a hit song by Niccolò Fabi.[1],Edoardo Leo,,"Fulvio Lucisano, Federica Lucisano","Edoardo Leo, Marta Nieto, Claudia Gerini, Stefano Fresi",Fabio Zamarion,Consuelo Catucci,2021,,Italian
401,Brian Wilson: Long Promised Road,"Brian Wilson: Long Promised Road is a 2021 documentary film about the Beach Boys' co-founder Brian Wilson directed by Brent Wilson (no relation). It follows Brian and Rolling Stone editor Jason Fine as they drive around Los Angeles and visit locations from Brian's past, interspersed with footage from recording sessions and comments from musical artists about his influence on the industry. The title comes from ""Long Promised Road"", a song written by Brian's brother Carl Wilson and former band manager Jack Rieley, which figures heavily in the film.[1]",Brent Wilson,,"Tim Headington, Theresa Steele Page, Brent Wilson, Jean Sievers",Brian Wilson,,,"June 15, 2021(Tribeca Film Festival)",,
402,Bright: Samurai Soul,"Bright: Samurai Soul is a 2021 adult animated action film directed by Kyōhei Ishiguro and written by Michiko Yokote. It serves as a spin-off of Bright (2017). The film stars the voices of Yūki Nomura, Daisuke Hirakawa, Shion Wakayama, Miyavi, Maaya Sakamoto, Kenjiro Tsuda, Chafurin, Mamoru Miyano, and Kenichi Suzumura while the English dub consists of Simu Liu, Fred Mancuso, Yuzu Harada, Matt Yang King, Victoria Grace, Keone Young, and Paul Nakauchi. The film was released by Netflix on October 12, 2021.",Kyōhei Ishiguro,Michiko Yokote,,"Yūki Nomura, Daisuke Hirakawa, Shion Wakayama, Miyavi, Maaya Sakamoto, Kenjiro Tsuda, Chafurin, Mamoru Miyano, Kenichi Suzumura",,,"October 12, 2021","Japan, United States","Japanese, English"
403,Brighton 4th,Brighton 4th (Georgian: მეოთხე ბრაიტონი meotkhe Brait’oni) is a 2021 Georgian drama film directed by Levan Koguashvili.[3] It was selected as the Georgian entry for the Best International Feature Film at the 94th Academy Awards.[4],Levan Koguashvili,,,Levan Tediashvili,,,10 June 2021(Tribeca),"Georgia, Russia","Georgian, , Russian, English"
404,Brimstone Incorporated,"Brimstone Incorporated is a 2021 horror anthology film directed by James L. Edwards and Brad Twigg.[1] The film's cast includes Sasha Graham, Kaylee Williams, Drew Fortier, and James L. Edwards.[2]","James L. Edwards, Brad Twigg","James L. Edwards, Jonathan Moody","James L. Edwards, Gordon Cameron, Brad Twigg",see below,"Gordon Cameron, Juan Sanchez","Gordon Cameron, George Milnes II, Brad Twigg","April 13, 2021(United States)",United States,
405,Bring Your Own Brigade,"Bring Your Own Brigade is a 2021 American documentary film, written, directed, and produced by Lucy Walker. It follows the aftermath of the Camp Fire (2018), the deadliest and most destructive wildfire in California's history.",Lucy Walker,Lucy Walker,"Lucy Walker, Holly Becker, Julian Cautherley, Lyn Davis Lear, Martha Mitchell",,"Battiste Fenwick, Carmen Delaney, Grant Smith","Christy Denes, Wes Lipman, Dan Oberle","January 29, 2021(Sundance)",United States,English
406,Bringing Assad to Justice,Bringing Assad to Justice is a 2021 Irish documentary film about bringing the Syrian President Bashar al-Assad to justice for  war crimes and crimes against humanity during the Syrian Civil War.[1][2] It is produced by Anne Daly and Ronan Tynan.[3],Ronan Tynan,,"Ronan Tynan, Anne Daly",,,Kevin Cooney,2021,Ireland,English
407,Britney vs Spears,"Britney vs Spears is a 2021 American documentary film directed by Erin Lee Carr, that follows American singer-songwriter Britney Spears and her life over several years of her career and her conservatorship. It was released on September 28, 2021, on Netflix.",Erin Lee Carr,,"Erin Lee Carr, Kate Barry, Sarah Gibson",,"Shane Sigler, Megan Stacey","Jason Sager, Tim K. Smith","September 28, 2021",United States,English
408,A Brixton Tale,"Benji lives in Brixton and he spends his days keeping his best friend Archie out of trouble. Benji falls in love with Leah, a young YouTuber from a wealthy family who is obsessed with street culture. When Leah is tasked with creating a film project, she chooses Benji as her protagonist. But, as she searches for edgy footage, the line between art and exploitation starts to blur.","Darragh Carey, Bertrand Desrochers",,"Rupert Baynham, Darragh Carey, Beau Ramaut","Lily Newmark, Ola Orebiyi, Craige Middleburg, Jaime Winstone, Barney Harris, Dexter Padmore",Kristof Brandl,Derek Holland,12 February 2021(Slamdance Film Festival),United Kingdom,English
409,Bro,"#Bro is a 2021 Indian Telugu-language family drama film directed by Karthik Thupurani. The film stars Naveen Chandra, Avika Gor, Sai Ronak and Sanjana Sarathy.[1] It is an adaptation of the 2014 Marathi film Happy Journey.",Karthik Thupurani,,JJR Ravichand,"Naveen Chandra, Avika Gor, Sai Ronak, Sanjana Sarathy",Azeem Mohammad,Viplav Nyshadam,26 November 2021,India,Telugu
410,Broadcast Signal Intrusion,"Broadcast Signal Intrusion is a 2021 horror suspense film  directed by Jacob Gentry. The film focuses on a man investigating the phenomenon of broadcast signal intrusions, which may be related to disappearances.",Jacob Gentry,"Phil Drinkwater, Tim Woodall","Greg Newman, Giles Edwards, Nicola Goelzhaeuser, Brett Hays","Harry Shum Jr, ., Chris Sullivan, Kelley Mack, Steve Pringle, Justin Welborn",Scott Thiele,,"March 16, 2021(SXSW)",United States,English
411,Broken Diamonds,"Broken Diamonds is a 2021 American drama film directed by Peter Sattler from a screenplay by Steve Waverly. It stars Ben Platt, Lola Kirke, Yvette Nicole Brown, Alphonso McAuley, and Lynda Boyd.",Peter Sattler,Steve Waverly,"Thad Luckinbill, Trent Luckinbill, Molly Smith, Rachel Smith, Trina Wyatt","Ben Platt, Lola Kirke, Alphonso McAuley, Yvette Nicole Brown, Chad Willett, Lynda Boyd",Bryce Fortner,Robert Hoffman,"April 1, 2021(Santa Barbara)",United States,English
412,The Broken Glass Theory,"The Broken Glass Theory (Spanish: La Teoría de los Vidrios Rotos) is a 2021 comedy film directed by Diego Fernández.[1] It was selected as the Uruguayan entry for the Best International Feature Film at the 94th Academy Awards, but was not nominated.[2] It is a co-production between Uruguay, Argentina and Brazil.[3]",Diego Fernández,,,Jorge Temponi,,,26 August 2021,"Uruguay, Argentina, Brazil",Spanish
413,Broken Keys,"Broken Keys (Arabic: مفاتيح مكسرة, romanized: mafātīḥ mukasarat) is a 2021 Lebanese drama film directed by Jimmy Keyrouz. It was selected as the Lebanese entry for the Best International Feature Film at the 93rd Academy Awards, but it was not nominated.[2] The film was scheduled to be premiered at the 2020 Cannes Film Festival, before the event was cancelled.[3] The film premiered at the Jeonju International Film Festival in May 2021.[4][5]",Jimmy Keyrouz,Jimmy Keyrouz,Antoun Sehnaoui,Tarek Yaacoub,Joe Saade,"Yves Beloniak, Maria Malek","May 2, 2021(Jeonju)",Lebanon,Lebanese Arabic
414,Brother's Keeper,This article related to a Turkish film is a stub. You can help Wikipedia by adding missing information.,Ferit Karahan,,,"Samet Yıldız, Ekin Koç",,,3 April 2021(HKIFF),Turkey,"Turkish, Kurdish"
415,Bruno Reidal,"Bruno Reidal, subtitled Confession d'un meurtrier (English: Confession of a Murderer), is a 2021 French crime drama film written and directed by Vincent Le Port in his feature debut.[1][4] Based on a real murder case that occurred in rural France in 1905, the film stars Dimitri Doré in the title role. The film premiered in the Critics' Week section of the 2021 Cannes Film Festival, where it competed for the Caméra d'Or and Queer Palm. It was theatrically released in France on 23 March 2022.",Vincent Le Port,Vincent Le Port,"Roy Arida, Thierry Lounas, Pierre-Emmanuel Urcun","Dimitri Doré, Jean-Luc Vincent, Roman Villedieu","Michaël Capron, [, 1, ]","Jean-Baptiste Alazard, [, 1, ]",12 July 2021(Cannes),France,French
416,Buckley's Chance,"Buckley's Chance is a 2021 family adventure film directed by Tim Brown and starring Bill Nighy, Milan Burch and Victoria Hill. The plot concerns a 14-year-old boy relocating with his mother to his grandfather's farm in Western Australia following his father's death, and who goes missing as a result of foul play. It is an international co-production between Australia and Canada.",Tim Brown,"Tim Brown, Willem Wennekers",,"Milan Burch, Bill Nighy, Victoria Hill, Martin Sacks",,,24 June 2021,"Australia, Canada",English
417,Il buco,"Il buco (Italian lit. 'The Hole') is a 2021 Italian drama film directed by Michelangelo Frammartino.[1] Its storyline centres on discovery and exploration of the almost 700 metre deep Bifurto Abyss (""Abisso del Bifurto"" in Italian) in the caves of Pollino in southern Italy in August 1961.",Michelangelo Frammartino,"Michelangelo Frammartino, Giovanna Giuliani","Marco Serrecchia, Michelangelo Frammartino, Philippe Bober","Paolo Cossi, Jacopo Elia, Denise Trombin, Nicola Lanza",Renato Berta,Benni Atria,3 September 2021(Venice),"Italy, France, Germany",Italian
418,Bull,Bull is a 2021 British crime thriller film written and directed by Paul Andrew Williams.  The film stars Neil Maskell as the titular character seeking revenge on his former gang associates and father-in-law to get his son.,Paul Andrew Williams,Paul Andrew Williams,"Dominic Tighe, Sarah Gabriel, Marc Goldberg, Leonora Darby, Mark Lane","Neil Maskell, David Hayman, Tamzin Outhwaite, Lois Brabin-Platt","Ben Chads, Vanessa Whyte",James Taylor,6 August 2021(Montreal),United Kingdom,English
419,Bunty Aur Babli 2,"Bunty Aur Babli 2 (transl. Bunty and Babli 2) is a 2021 Indian Hindi-language crime comedy film written and directed by Varun V. Sharma, based on a story by producer Aditya Chopra, under the banner of Yash Raj Films. A sequel to the 2005 film Bunty Aur Babli, the film stars Saif Ali Khan, Rani Mukerji, Siddhant Chaturvedi and debutante Sharvari.[5][6]",Varun V. Sharma,Varun V. Sharma,Aditya Chopra,"Saif Ali Khan, Rani Mukerji, Siddhant Chaturvedi, Sharvari, Pankaj Tripathi",Gavemic U. Ary,Aarif Sheikh,19 November 20211,India,Hindi
420,Burning,Thomas Rouch,Eva Orner,,"Jonathan Schaerf, Ben Silverman, Howard Owens, Jason Byrne, Forrest Borie","Greg Mullins, Mike Cannon-Brookes, Daisy Jeffrey, Scott Morrison",,,26 November 2021,Australia,
421,Burros,Burros is a 2021 American short drama film written and directed by Jefferson Stein and starring a cast of first-time actors from the Tohono O'odham Nation where it is set.[1] Eva Longoria serves as an executive producer.[2],Jefferson Stein,Jefferson Stein,"Liz Cardenas, Russell Sheaffer, Jefferson Stein, Douglas Riggs","Amaya Juan, Zuemmy Carrillo, Virginia Patricio",Cole Graham,R. Brett Thomas,"June 18, 2021(Tribeca)",United States,"English, Spanish, O'odham"
422,The Butcher's Daughter,"On the death of her father, Charly Fleury inherits the family butcher's shop. Editor-in-chief of a fashion magazine, she prefers to sell the business as soon as possible. Martial, her father's former assistant manager, decides to fight to recover the butcher's shop. While everything opposes them, Charly and Martial will have to learn live together.",Christopher Thompson,Fabrice Roger-Lacan et Christopher Thompson,,"Géraldine Pailhas, Arnaud Ducret",Rémy Chevrin,,18 January 2022,France,French
423,C.I.Ape,C.I.Ape (stylized in all caps) is a 2021 American spy action comedy film directed by Ali Zamani.[2][3] The film's plot centers around a chimpanzee who becomes a member of the Central Intelligence Agency (CIA).[2],Ali Zamani,"Stephen Johnston, Jerome Reygner-Kalfon",Zeus Zamani,"Sophia Alongi, Skip Schwink, Madelyn Kientz, Lucas Ross",,,"September 28, 2021",United States,English
424,C'mon C'mon,"C'mon C'mon is a 2021 American drama film written and directed by Mike Mills, and starring Joaquin Phoenix, Gaby Hoffmann, Scoot McNairy, Molly Webster, Jaboukie Young-White, and Woody Norman. It had its world premiere at the 48th Telluride Film Festival on September 2, 2021, and was given a limited theatrical release by A24 starting on November 19, 2021. The film received critical acclaim, with praise for its performances, direction, and black-and-white cinematography.",Mike Mills,Mike Mills,"Chelsea Barnard, Lila Yacoub, Andrea Longacre-White","Joaquin Phoenix, Gaby Hoffmann, Scoot McNairy, Molly Webster, Jaboukie Young-White, Woody Norman",Robbie Ryan,Jennifer Vecchiarello,"September 2, 2021(Telluride)1",United States,English
425,C/O Kaadhal,"C/o Kaadhal (transl. Care of Love) is a 2021 Indian Tamil-language slice of life anthology film directed by debutant Hemambar Jasti and produced by Raja Shekar M., K. Jeevan and I B Karthikeyan.[1] It features Deepan N, Karthik Rathnam, Vetri and Mumtaz Sorcar.[2] The film is a remake of the Telugu film C/o Kancharapalem (2018) and was released on 12 February 2021.[3]",Hemambar Jasti,,"M. Raja Shekar, K. Jeevan, I.B.Karthikeyan","Deepan N, Karthik Rathnam, Vetri, Mumtaz Sorcar",Gunasekaran,A. Sreekar Prasad,12 February 2021,India,Tamil
426,Cadet 1947,"Cadet 1947 (Indonesian: Kadet 1947) is a 2021 Indonesian biographical war film directed and written by Rahabi Mandra and Aldo Swastia. The film was inspired by the first air raid mission of the Indonesian Air Force carried out by cadets on Dutch military targets in Semarang, Salatiga, and Ambarawa on 29 July 1947 during the Police Actions.[1]","Rahabi Mandra, Aldo Swastia","Rahabi Mandra, Aldo Swastia","Celerina Judisari, Tesadesrada Ryza","Bisma Karisma, Kevin Julio, Omara Esteghlal, Marthino Lio, Wafda Saifan, Fajar Nugra, Chicco Kurniawan",Batara Goempar,Wawan I. Wibowo,20 November 2021(Jakarta),Indonesia,Indonesian
427,A California Christmas: City Lights,"A California Christmas: City Lights is a 2021 American Christmas romantic comedy film created for Netflix, directed by Shaun Paul Piccinino, written by Lauren Swickard and starring Lauren Swickard, Josh Swickard and Amanda Detmer. It's a sequel to the 2020 film A California Christmas.[1]",Shaun Piccinino,Lauren Swickard,"Daniel Aspromonte, Ali Afshar, Lauren Swickard","Lauren Swickard, Josh Swickard, Amanda Detmer",Brad Rushing,Brett Hedlund,"December 16, 2021",United States,English
