,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
490,Brightburn,"Brightburn is a 2019 American superhero horror film[4][5][6] directed by David Yarovesky, written by Brian and Mark Gunn, and produced by James Gunn and Kenneth Huang, starring Elizabeth Banks, David Denman, Jackson A. Dunn, Matt Jones, and Meredith Hagner. It is a dark re-telling of the Superman origin story, in which Brandon Breyer, a young boy of extraterrestrial origin reared on Earth who discovers he has superpowers, uses them to abuse and murder, rather than to save lives. The film was financed by The H Collective, who produced with Troll Court Entertainment.",David Yarovesky,"Brian Gunn, Mark Gunn","James Gunn, Kenneth Huang","Elizabeth Banks, David Denman, Jackson A. Dunn, Matt Jones, Meredith Hagner",Michael Dallatorre,"Andrew S. Eisen, Peter Gvozdas","May 24, 2019",United States,English
491,The Brighton Miracle,"The Brighton Miracle tells of one of the greatest sporting upsets in history.[3] when the Japanese rugby administrators hire Australian coach, Eddie Jones (Temuera Morrison), to lead the Japanese national rugby team to the 2015 Rugby World Cup.[4]",Max Mannix,Max Mannix,Tim Farmer,"Temuera Morrison, Lasarus Ratuere, Sumire, Yûki Kudô",,,31 October 20191,Australia,English
492,Bring Me Home,"Jung-yeon (Lee Young-ae) has been searching relentlessly for her son since he disappeared six years ago. One day, she suddenly receives an anonymous tip-off about his whereabouts that leads her to a fishing village. However, the villagers say they have never seen a child similar to the police officer Hong Kyung-jang (Yoo Jae-myung), who seems to be wary of her appearance. Jung-yeon, who senses that they are hiding something, does not give up and begins to search for the truth.[2][3][4]",Kim Seung-woo,,Park Se-joon,"Lee Young-ae, Yoo Jae-myung, Park Hae-joon, Lee Won-keun",Lee Mo-gae,Kim Chang-ju,"November 27, 2019(South Korea)",South Korea,Korean
493,Bring the Soul: The Movie,"The film alternates between performances in various cities of the band's Love Yourself World Tour and a conversation between members which was filmed ""on a rooftop in Paris"" following the end of the European leg in October 2018.[4]",Park Jun-soo,,,"RM, Jin, Suga, J-Hope, Jimin, V, Jungkook",,,"August 7, 2019",South Korea,Korean
494,The Brink,"The Brink is a 2019 documentary film, directed by Alison Klayman. The film is produced by Marie Therese Guirgis, and Alison Klayman under the banner of AliKlay Productions, Claverie Films, and  RYOT Films. The film stars Steve Bannon.[1]",Alison Klayman,,"Alison Klayman, Therese Guirgis",Steve Bannon,Alison Klayman,"Brian Goetz, Marina Katz",30 January 2019(Sundance Film Festival),United States,English
495,Britt-Marie Was Here,"Britt-Marie Was Here (Swedish: Britt-Marie var här) is a 2019 Swedish comedy-drama film directed by Tuva Novotny based on Fredrik Backman's 2014 novel of the same name. Produced by Gustav Oldén and Nicklas Wikström Nicastro, the film stars Pernilla August, Peter Haber, Anders Mossling, Malin Levanon, and Vera Vitali. The plot follows the titular protagonist Britt-Marie, a 63-year-old homemaker played by August, who leaves her cheating husband of 40 years and reluctantly takes on a job as a youth soccer coach in the remote town of Borg.",Tuva Novotny,"Anders Frithiof August, Fredrik Backman, Øystein Karlsen, Tuva Novotny","Gustav Oldén, Nicklas Wikström Nicastro","Pernilla August, Peter Haber, Anders Mossling, Malin Levanon, Vera Vitali",Jonas Alarik,"Morten Egholm, Håkan Karlsson, Frederik Strunk","September 20, 2019",Sweden,"Swedish, German"
496,Brittany Runs a Marathon,"Brittany Runs a Marathon is a 2019 American comedy film written and directed by Paul Downs Colaizzo, in his directorial debut.[3][4][5] It stars Jillian Bell, Michaela Watkins, Utkarsh Ambudkar, Lil Rel Howery, and Micah Stock. The film follows an overweight woman in New York City who sets out to lose weight and train for the city's annual marathon.",Paul Downs Colaizzo,Paul Downs Colaizzo,"Matthew Plouffe, Tobey Maguire, Margot Hand","Jillian Bell, Michaela Watkins, Utkarsh Ambudkar, Lil Rel Howery, Micah Stock",Seamus Tierney,Casey Brooks,"January 28, 2019(Sundance)",United States,English
497,Brochevarevarura,"Brochevarevarura (transl. Who shall save the day?)[a] is a 2019 Indian Telugu-language crime comedy film written and directed by Vivek Athreya and produced by Vijay Kumar Manyam under the banner of Manyam Productions. The film features Sree Vishnu, Nivetha Thomas, Nivetha Pethuraj, and Satyadev while Priyadarshi and Rahul Ramakrishna play supporting roles.[4] The music was composed by Vivek Sagar while the cinematography and editing were done by Sai Sriram and Ravi Teja Girijala, respectively.",Vivek Athreya,Vivek Athreya,Vijay Kumar Manyam,"Sree Vishnu, Nivetha Thomas, Nivetha Pethuraj, Satyadev",Sai Sriram,Ravi Teja Girijala,28 June 2019,India,Telugu
498,Broken Dreams,"The documentary revolves around the diary of Renia Spiegel, who spent the early years of World War II in the Polish city of Przemyśl, along with her sister, Ariana Spiegel (now Elizabeth Bellak). Ariana was a child film star in Poland, while Renia was more reserved, a typical Polish youth. In her diary, Spiegel writes about everyday teenage life, as well as the growing war, eventually covering her imprisonment in the Przemyśl ghetto. After escaping the ghetto, Spiegel was killed at the age of 18 by Nazi police when her hiding place was discovered. Spiegel's diary was preserved by her boyfriend, Zygmunt Schwarzer, who eventually brought it to Spiegel's mother and sister in New York after the war. The diary remained unread until 2012, when Elizabeth Bellak's daughter had it translated to English, leading to its publication in 2019 and the creation of Broken Dreams.[1][2]
Broken Dreams tells the story of the Spiegel sisters through interviews with Bellak and readings of Renia's diary by Polish actress Aleksandra Bernatek. In addition to telling Renia's story, the documentary also spends substantial time telling Bellak's story of being a child actress.[3][4]",Tomasz Magierski,Tomasz Magierski,Tomasz Magierski,"Elizabeth Bellak, Aleksandra Bernatek",Maciej Magowski,,"December 6, 2019(United States)","United States, Poland",English and Polish
499,Brother Jekwu,"Brother Jekwu is a 2016 Nigerian comedy thriller film directed by Charles Uwagbai,[1] written and produced by Mike Ezuruonye.[2][3] It was released across Cinemas in 2016.[4][5]",Charles Uwagbai,Mike Ezuruonye,Mike Ezuruonye,"Mike Ezuruonye, Funny Bone, Wofai Fada, Derrick Aduwo",Emeka Madu,Jude Legema,2016,Nigeria,English
500,Brother's Day,"Brother's Day is a 2019 Indian Malayalam-language action thriller film[1] written and directed by Kalabhavan Shajohn in his directorial debut. Produced by Listin Stephen, the film stars Prithviraj Sukumaran, Prasanna and Aishwarya Lekshmi. The film marks the debut of Prasanna as actor and Dhanush as singer and lyricist in Malayalam cinema. Music for the film was composed by 4 Musics. Principal photography began on 16 March 2019 and was completed in mid-July after a 96-day long filming. The film was released in theatres worldwide on 6 September 2019.",Kalabhavan Shajohn,Kalabhavan Shajohn,Listin Stephen,"Prithviraj Sukumaran, Prasanna, Aishwarya Lekshmi",Jithu Damodar,Akhilesh Mohan,"September 6, 2019(India)",India,Malayalam
501,A Brother's Love,"A Brother's Love (French: La femme de mon frère, lit. 'My Brother's Wife') is a 2019 Canadian comedy-drama film written and directed by Monia Chokri.[2] It had its world premiere in the Un Certain Regard section of the 2019 Cannes Film Festival.[3] It was released theatrically in Canada on 7 June 2019 by Les Films Séville.[4]",Monia Chokri,Monia Chokri,"Nancy Grant, Sylvain Corbeil","Anne-Élisabeth Bossé, Patrick Hivon, Evelyne Brochu, Sasson Gabai, Micheline Bernard, Mani Soleymanlou, Magalie Lépine-Blondeau",Josée Deshaies,"Monia Chokri, Justine Gauthier",15 May 2019(Cannes),Canada,French
502,Brotherhood,"Brotherhood is a 2019 Canadian period drama film[1] written and directed by Richard Bell.[2] Set in the 1920s, the film recounts the true story of a group of youth at a summer camp on Balsam Lake in the Kawartha Lakes, who had to fight for survival when an unforeseen thunderstorm overwhelmed their canoe trip.[3] The film's cast includes Brendan Fehr, Brendan Fletcher, Jake Manley, Gage Munroe and Dylan Everett.[4]",Richard Bell,Richard Bell,"Mehernaz Lentin, Anand Ramayya","Brendan Fehr, Brendan Fletcher, Jake Manley, Dylan Everett",Adam Swica,Sarah Peddie,"July 20, 2019",Canada,English
503,Brugklas: De tijd van m'n leven,Brugklas: De tijd van m'n leven (Dutch pronunciation: [ˈbrʏxklɑs | də ˈtɛit fɑ mən ˈleːvə(n)]; The First Years: The time of my life) is a 2019 film directed by Raymond Grimbergen. The film is based on the television series The First Years (Brugklas).,Raymond Grimbergen,"Arnout Vallenduuk, Sander Offenberg",,"Sterre van Woudenberg, Julian Moon Snijder, Stefania Liberakakis",Goof de Koning,Boelie Vis,7 February 2019(Netherlands),Netherlands,Dutch
504,"Bu, Kasih Suci","Three mothers from different background: Aishah (Nadiya Nisaa), a repressed housewife who feels estranged from her doctor husband Norman (Rashidi Ishak) and their teenage daughter Julie (Tia Sarah) as both are seldom at home, one busy with career, another with friends. Meanwhile, Norimah (Nadia Brian), a woman who finally gets pregnant after years of trying. She is supportive when her husband Hafiz (Remy Ishak) dream to become novelist. Then there is Diana (Mawar Rashid) who decides to postpone having children so she can focus on career, her husband Zack (Iedil Putra) agrees, although it upsets her mother-in-law Kak Mah (Dian P. Ramlee) who hopes to have grandchildren sooner. Zack also has financial problems with his own company.",Jeany Amir,,,"Remy Ishak, Nadiya Nisaa, Dian P. Ramlee, Iedil Putra, Nadia Brian, Rashidi Ishak, Mawar Rashid, Wan Hanafi Su",,,11 April 2019(Malaysia),Malaysia,Malay
505,Buddha in Africa,"Buddha in Africa is a 2019  South African Swedish documentary film produced, written and directed by Nicole Schafer.[1][2] The film follows the story of Enock Alu, a Malawian orphan from a rural village growing up between the contrasting African culture and the strict discipline of the Confucian, Buddhist value of system of the Chinese.[3][4] It explores the impact of the growing influence of Chinese culture in Malawi following increasing trade relations between China and Africa in the past decade.[5]",Nicole Schafer,,Nicole Schafer,Enock Alu,Nicole Schafer,Nicole Schafer,27 April 2019,"South Africa, Sweden","English, Chinese Mandarin"
506,Buddy Games,"Buddy Games is a 2019 American comedy film directed by Josh Duhamel in his solo directorial debut and written by Duhamel, Bob Schwartz, and Jude Weng.[4] Produced by Duhamel, Michael J. Luisi, and Weng, the film centers on a group of six friends that reunite after a five-year hiatus to engage in a challenging set of dares and games and help lift one of their own out of depression and also have a chance of winning $150,000 while doing so. The cast includes Duhamel, Dax Shepard, Olivia Munn, Kevin Dillon, and Neal McDonough.",Josh Duhamel,"Josh Duhamel, Bob Schwartz, Jude Weng","Josh Duhamel, Michael J. Luisi, Jude Weng","Josh Duhamel, Dax Shepard, Kevin Dillon, Olivia Munn, Dan Bakkedahl, James Roday Rodriguez, Nick Swardson",Luke Bryant,Kenneth Marsten,"February 10, 2019(Mammoth Film Festival)1",United States,English
507,Buffaloed,"Buffaloed is a 2019 American crime comedy drama film directed by Tanya Wexler and written by Brian Sacca. It stars Zoey Deutch as a paroled convict who, in an effort to  escape her hometown of Buffalo, New York, cons and hustles for money and becomes a debt collector, while battling debt herself. Judy Greer, Jermaine Fowler, Noah Reid, and Jai Courtney also appear in supporting roles.",Tanya Wexler,Brian Sacca,"Mason Novick, John Finemore, Bannor Michael MacGregor, Jeff Katz, Zoey Deutch, Brian Sacca","Zoey Deutch, Judy Greer, Jermaine Fowler, Noah Reid, Jai Courtney",Guy Godfree,Casey Brooks,"April 27, 2019(Tribeca)",United States,English
508,The Bugle from Gutian,This film was shot in Fujian province.,Chen Li,"Tian Yunzhang, Xu Baoqi, Chen Li",Liu Yimin,"Wang Renjun, Wang Zhifei, Liu Zhiyang, Hu Bing, Zhang Yishan, Sun Weimin, Li Youbin",,,1 August 2019,China,Mandarin
509,Bulbul,"Bulbul (Nepali: बुलबुल) is a 2019 Nepalese drama film written and directed by Binod Poudel. It stars Swastima Khadka, and Mukun Bhusal in the lead roles. The story line is about a woman who drives tempo for a living in Kathmandu. The film was released on 15 February 2019.[1][2][3][4] It was selected as the Nepalese entry for the Best International Feature Film at the 92nd Academy Awards, but it was not nominated.[5]",Binod Paudel,Binod Paudel,"Sirjana Koirala, Purushottam Pandey, Raju Poudel, Abeeral Thapa, Bhim Thapa","Swastima Khadka, Mukun Bhusal, Sound Design, Film Mix:, Uttam Neupane",Sushan Prajapati,Animesh Sapkota,15 February 2019(Nepal),Nepal,Nepali
510,Bull,"Bull is a 2019 American drama film directed by Annie Silverstein.[1] It premiered in the Un Certain Regard section at the 2019 Cannes Film Festival.[2] The film received widespread critical acclaim and went on to screen at the Deauville Film Festival, where it won three of the top five prizes including the Grand Jury Prize, Revelations Prize for Best First Film, and the Critics Award.[3][4] Bull was released to video on demand and streaming platforms on May 1, 2020.[5]",Annie Silverstein,"Annie Silverstein, Johnny McAllister","Monique Walton, Bert Marcus, Heather Rae, Ryan Zacarias, Audrey Rosenberg","Rob Morgan, Amber Havard, Yolonda Ross",Shabier Kirchner,"Miguel Schverdfinger, Todd Holmes","May 15, 2019(Cannes)",United States,English
511,The Bull,"The film is set in Russia in the 90s. Anton Bykov, the leader of a criminal group, has to earn money by any means in order to feed his family. And suddenly he ends up in a police station, from where he got out thanks to one Moscow authority, who for his help asks Anton for one terrible service...[4]",Boris Akopov,Boris Akopov,"Fyudor Popov, Vladimir Malyshev, Mikhail Chechelnitsky","Yuri Borisov, Stasya Miloslavskaya, Afina Kondrashova, Yegor Kenzhametov, Aleksandr Samsonov, Igor Savochkin, Aleksey Filimonov, Sergey Dvoynikov",Gleb Filatov,Boris Akopov,"August 22, 2019",Russia,Russian
512,Bullets of Justice,"Bullets of Justice is a 2019 Bulgarian film made by Valeri Milev and Timur Turisbekov. Originally shot in 2017 as a pilot episode for a series, after a reconsideration of a concept it was eventually extended into a full feature film premiering at London FrightFest Film Festival on the 23rd of August 2019.[2]",Valeri Milev,,Timur Turisbekov,"Danny Trejo, Timur Turisbekov, Yana Marinova",Orlin Ruevski,Valeri Milev,23 August 2019(FrightFest)1,Bulgaria,English
513,A Bump Along the Way,A Bump Along the Way is a 2019 Irish-British comedy-drama film directed by Shelly Love.[1][2],Shelly Love,Tess McGowan,Louise Gallagher,"Bronagh Gallagher, Lola Petticrew, Mary Moulds, Dan Gordon, Zara Devlin",Mark McCauley,Helen Sheridan,11 April 2019(Belfast Film Festival),"United Kingdom, Ireland",English
514,Buoyancy,"Buoyancy is a 2019 Australian drama film directed by Rodd Rathjen. It was selected as the Australian entry for the Best International Feature Film at the 92nd Academy Awards, but it was not nominated.[1]",Rodd Rathjen,Rodd Rathjen,"Kristina Ceyton, Samantha Jennings, Rita Walsh",Sarm Heng,Michael Latham,Graeme Pereira,8 February 2019(Berlin),Australia,"Khmer, Thai, Isan"
